Concentration,Time,Type,Uptake
,4.616666667,Total,36914.54
,4.633333333,Total,37047.5
,4.65,Total,37180.47
,4.666666667,Total,37313.42
,4.683333333,Total,37446.39
,4.7,Total,37579.34
,4.716666667,Total,37712.29
,4.733333333,Total,37845.24
,4.75,Total,37978.19
,4.766666667,Total,38111.13
,4.783333333,Total,38244.07
,4.8,Total,38377.01
,4.816666667,Total,38509.95
,4.833333333,Total,38642.89
,4.85,Total,38775.82
,4.866666667,Total,38908.75
,4.883333333,Total,39041.67
,4.9,Total,39174.59
,4.916666667,Total,39307.52
,4.933333333,Total,39440.43
,4.95,Total,39573.35
,4.966666667,Total,39706.25
,4.983333333,Total,39839.16
,5,Total,39972.07
,5.016666667,Total,40104.97
,5.033333333,Total,40237.87
,5.05,Total,40370.77
,5.066666667,Total,40503.67
,5.083333333,Total,40636.55
,5.1,Total,40769.45
,5.116666667,Total,40902.33
,5.133333333,Total,41035.21
,5.15,Total,41168.1
,5.166666667,Total,41300.98
,5.183333333,Total,41433.85
,5.2,Total,41566.72
,5.216666667,Total,41699.6
,5.233333333,Total,41832.46
,5.25,Total,41965.32
,5.266666667,Total,42098.18
,5.283333333,Total,42231.04
,5.3,Total,42363.9
,5.316666667,Total,42496.75
,5.333333333,Total,42629.6
,5.35,Total,42762.45
,5.366666667,Total,42895.3
,5.383333333,Total,43028.14
,5.4,Total,43160.98
,5.416666667,Total,43293.81
,5.433333333,Total,43426.65
,5.45,Total,43559.48
,5.466666667,Total,43692.3
,5.483333333,Total,43825.13
,5.5,Total,43957.95
,5.516666667,Total,44090.77
,5.533333333,Total,44223.59
,5.55,Total,44356.4
,5.566666667,Total,44489.21
,5.583333333,Total,44622.02
,5.6,Total,44754.82
,5.616666667,Total,44887.63
,5.633333333,Total,45020.43
,5.65,Total,45153.22
,5.666666667,Total,45286.02
,5.683333333,Total,45418.81
,5.7,Total,45551.6
,5.716666667,Total,45684.39
,5.733333333,Total,45817.17
,5.75,Total,45949.95
,5.766666667,Total,46082.72
,5.783333333,Total,46215.5
,5.8,Total,46348.27
,5.816666667,Total,46481.04
,5.833333333,Total,46613.81
,5.85,Total,46746.58
,5.866666667,Total,46879.34
,5.883333333,Total,47012.09
,5.9,Total,47144.84
,5.916666667,Total,47277.6
,5.933333333,Total,47410.35
,5.95,Total,47543.1
,5.966666667,Total,47675.84
,5.983333333,Total,47808.58
,6,Total,47941.31
,6.016666667,Total,48074.05
,6.033333333,Total,48206.79
,6.05,Total,48339.52
,6.066666667,Total,48472.25
,6.083333333,Total,48604.97
,6.1,Total,48737.69
,6.116666667,Total,48870.41
,6.133333333,Total,49003.12
,6.15,Total,49135.84
,6.166666667,Total,49268.54
,6.183333333,Total,49401.26
,6.2,Total,49533.96
,6.216666667,Total,49666.66
,6.233333333,Total,49799.36
,6.25,Total,49932.06
,6.266666667,Total,50064.74
,6.283333333,Total,50197.44
,6.3,Total,50330.13
,6.316666667,Total,50462.81
,6.333333333,Total,50595.49
,6.35,Total,50728.17
,6.366666667,Total,50860.85
,6.383333333,Total,50993.52
,6.4,Total,51126.19
,6.416666667,Total,51258.86
,6.433333333,Total,51391.52
,6.45,Total,51524.18
,6.466666667,Total,51656.84
,6.483333333,Total,51789.5
,6.5,Total,51922.15
,6.516666667,Total,52054.81
,6.533333333,Total,52187.45
,6.55,Total,52320.1
,6.566666667,Total,52452.74
,6.583333333,Total,52585.38
,6.6,Total,52718.02
,6.616666667,Total,52850.65
,6.633333333,Total,52983.28
,6.65,Total,53115.91
,6.666666667,Total,53248.53
,6.683333333,Total,53381.16
,6.7,Total,53513.78
,6.716666667,Total,53646.4
,6.733333333,Total,53779.01
,6.75,Total,53911.62
,6.766666667,Total,54044.22
,6.783333333,Total,54176.84
,6.8,Total,54309.43
,6.816666667,Total,54442.03
,6.833333333,Total,54574.63
,6.85,Total,54707.23
,6.866666667,Total,54839.81
,6.883333333,Total,54972.4
,6.9,Total,55104.99
,6.916666667,Total,55237.58
,6.933333333,Total,55370.15
,6.95,Total,55502.73
,6.966666667,Total,55635.3
,6.983333333,Total,55767.87
,7,Total,55900.45
,7.016666667,Total,56033.01
,7.033333333,Total,56165.57
,7.05,Total,56298.13
,7.066666667,Total,56430.69
,7.083333333,Total,56563.24
,7.1,Total,56695.79
,7.116666667,Total,56828.34
,7.133333333,Total,56960.88
,7.15,Total,57093.43
,7.166666667,Total,57225.97
,7.183333333,Total,57358.5
,7.2,Total,57491.05
,7.216666667,Total,57623.57
,7.233333333,Total,57756.1
,7.25,Total,57888.63
,7.266666667,Total,58021.15
,7.283333333,Total,58153.67
,7.3,Total,58286.19
,7.316666667,Total,58418.71
,7.333333333,Total,58551.21
,7.35,Total,58683.72
,7.366666667,Total,58816.22
,7.383333333,Total,58948.72
,7.4,Total,59081.23
,7.416666667,Total,59213.73
,7.433333333,Total,59346.22
,7.45,Total,59478.71
,7.466666667,Total,59611.2
,7.483333333,Total,59743.69
,7.5,Total,59876.17
,7.516666667,Total,60008.64
,7.533333333,Total,60141.12
,7.55,Total,60273.59
,7.566666667,Total,60406.07
,7.583333333,Total,60538.53
,7.6,Total,60671
,7.616666667,Total,60803.46
,7.633333333,Total,60935.92
,7.65,Total,61068.39
,7.666666667,Total,61200.83
,7.683333333,Total,61333.29
,7.7,Total,61465.73
,7.716666667,Total,61598.18
,7.733333333,Total,61730.63
,7.75,Total,61863.06
,7.766666667,Total,61995.5
,7.783333333,Total,62127.93
,7.8,Total,62260.36
,7.816666667,Total,62392.79
,7.833333333,Total,62525.22
,7.85,Total,62657.64
,7.866666667,Total,62790.06
,7.883333333,Total,62922.47
,7.9,Total,63054.89
,7.916666667,Total,63187.3
,7.933333333,Total,63319.71
,7.95,Total,63452.11
,7.966666667,Total,63584.51
,7.983333333,Total,63716.91
,8,Total,63849.31
,8.016666667,Total,63981.7
,8.033333333,Total,64114.1
,8.05,Total,64246.48
,8.066666667,Total,64378.86
,8.083333333,Total,64511.24
,8.1,Total,64643.63
,8.116666667,Total,64776
,8.133333333,Total,64908.37
,8.15,Total,65040.74
,8.166666667,Total,65173.12
,8.183333333,Total,65305.47
,8.2,Total,65437.84
,8.216666667,Total,65570.2
,8.233333333,Total,65702.56
,8.25,Total,65834.91
,8.266666667,Total,65967.26
,8.283333333,Total,66099.6
,8.3,Total,66231.94
,8.316666667,Total,66364.29
,8.333333333,Total,66496.63
,8.35,Total,66628.96
,8.366666667,Total,66761.29
,8.383333333,Total,66893.63
,8.4,Total,67025.95
,8.416666667,Total,67158.28
,8.433333333,Total,67290.59
,8.45,Total,67422.92
,8.466666667,Total,67555.23
,8.483333333,Total,67687.54
,8.5,Total,67819.86
,8.516666667,Total,67952.16
,8.533333333,Total,68084.46
,8.55,Total,68216.77
,8.566666667,Total,68349.06
,8.583333333,Total,68481.36
,8.6,Total,68613.65
,8.616666667,Total,68745.93
,8.633333333,Total,68878.22
,8.65,Total,69010.51
,8.666666667,Total,69142.78
,8.683333333,Total,69275.07
,8.7,Total,69407.33
,8.716666667,Total,69539.6
,8.733333333,Total,69671.88
,8.75,Total,69804.14
,8.766666667,Total,69936.4
,8.783333333,Total,70068.66
,8.8,Total,70200.92
,8.816666667,Total,70333.18
,8.833333333,Total,70465.43
,8.85,Total,70597.68
,8.866666667,Total,70729.92
,8.883333333,Total,70862.17
,8.9,Total,70994.4
,8.916666667,Total,71126.64
,8.933333333,Total,71258.87
,8.95,Total,71391.1
,8.966666667,Total,71523.33
,8.983333333,Total,71655.55
,9,Total,71787.77
,9.016666667,Total,71920
,9.033333333,Total,72052.21
,9.05,Total,72184.42
,9.066666667,Total,72316.64
,9.083333333,Total,72448.84
,9.1,Total,72581.05
,9.116666667,Total,72713.25
,9.133333333,Total,72845.45
,9.15,Total,72977.64
,9.166666667,Total,73109.83
,9.183333333,Total,73242.03
,9.2,Total,73374.22
,9.216666667,Total,73506.4
,9.233333333,Total,73638.58
,9.25,Total,73770.76
,9.266666667,Total,73902.93
,9.283333333,Total,74035.1
,9.3,Total,74167.27
,9.316666667,Total,74299.43
,9.333333333,Total,74431.6
,9.35,Total,74563.76
,9.366666667,Total,74695.91
,9.383333333,Total,74828.08
,9.4,Total,74960.22
,9.416666667,Total,75092.37
,9.433333333,Total,75224.51
,9.45,Total,75356.66
,9.466666667,Total,75488.8
,9.483333333,Total,75620.94
,9.5,Total,75753.07
,9.516666667,Total,75885.2
,9.533333333,Total,76017.33
,9.55,Total,76149.45
,9.566666667,Total,76281.57
,9.583333333,Total,76413.7
,9.6,Total,76545.81
,9.616666667,Total,76677.92
,9.633333333,Total,76810.03
,9.65,Total,76942.14
,9.666666667,Total,77074.24
,9.683333333,Total,77206.34
,9.7,Total,77338.44
,9.716666667,Total,77470.54
,9.733333333,Total,77602.63
,9.75,Total,77734.72
,9.766666667,Total,77866.81
,9.783333333,Total,77998.9
,9.8,Total,78130.97
,9.816666667,Total,78263.05
,9.833333333,Total,78395.12
,9.85,Total,78527.2
,9.866666667,Total,78659.26
,9.883333333,Total,78791.33
,9.9,Total,78923.4
,9.916666667,Total,79055.45
,9.933333333,Total,79187.51
,9.95,Total,79319.56
,9.966666667,Total,79451.62
,9.983333333,Total,79583.67
,10,Total,79715.71
